resnet18_alldata,1658261125.894, 0.84, 0.4236, 0.89, 0.3275
resnet18_alldata,1658261126.445, 0.83, 0.4357, 0.86, 0.3875
resnet18_alldata,1658261126.997, 0.79, 0.426, 0.86, 0.3794
resnet18_alldata,1658261127.544, 0.85, 0.3851, 0.85, 0.4078
resnet18_alldata,1658261128.09, 0.82, 0.3993, 0.87, 0.4023
resnet18_alldata,1658261128.633, 0.88, 0.3616, 0.88, 0.3398
resnet18_alldata,1658261129.18, 0.88, 0.3493, 0.88, 0.3393
resnet18_alldata,1658261129.727, 0.83, 0.4071, 0.81, 0.411
resnet18_alldata,1658261130.272, 0.92, 0.292, 0.81, 0.422
resnet18_alldata,1658261130.819, 0.87, 0.3769, 0.82, 0.4136
resnet18_alldata,1658261131.365, 0.84, 0.3656, 0.84, 0.4059
resnet18_alldata,1658261131.91, 0.9, 0.3211, 0.92, 0.337
resnet18_alldata,1658261132.45, 0.8, 0.4335, 0.88, 0.391
resnet18_alldata,1658261132.996, 0.88, 0.3318, 0.84, 0.4109
resnet18_alldata,1658261133.535, 0.91, 0.3152, 0.87, 0.3825
resnet18_alldata,1658261134.077, 0.83, 0.3772, 0.86, 0.3488
resnet18_alldata,1658261134.625, 0.84, 0.4072, 0.84, 0.4127
resnet18_alldata,1658261135.176, 0.84, 0.4007, 0.84, 0.3893
resnet18_alldata,1658261135.728, 0.83, 0.3882, 0.83, 0.405
resnet18_alldata,1658261136.275, 0.89, 0.3633, 0.9, 0.3138
resnet18_alldata,1658261136.83, 0.85, 0.3779, 0.82, 0.4071
resnet18_alldata,1658261137.376, 0.83, 0.4264, 0.87, 0.3615
resnet18_alldata,1658261137.928, 0.84, 0.41, 0.86, 0.3886
resnet18_alldata,1658261138.477, 0.83, 0.431, 0.84, 0.432
resnet18_alldata,1658261139.024, 0.79, 0.4555, 0.82, 0.4129
resnet18_alldata,1658261139.562, 0.86, 0.4415, 0.81, 0.4151
resnet18_alldata,1658261140.12, 0.88, 0.396, 0.88, 0.3524
resnet18_alldata,1658261140.673, 0.82, 0.4477, 0.85, 0.3875
resnet18_alldata,1658261141.218, 0.83, 0.3958, 0.83, 0.4425
resnet18_alldata,1658261141.762, 0.89, 0.3568, 0.84, 0.4242
resnet18_alldata,1658261142.307, 0.84, 0.4315, 0.84, 0.4382
resnet18_alldata,1658261142.853, 0.91, 0.3201, 0.84, 0.4159
resnet18_alldata,1658261143.403, 0.82, 0.4285, 0.85, 0.3948
resnet18_alldata,1658261143.948, 0.82, 0.4177, 0.88, 0.344
resnet18_alldata,1658261144.485, 0.86, 0.3753, 0.83, 0.4222
resnet18_alldata,1658261145.033, 0.83, 0.4059, 0.84, 0.3876
resnet18_alldata,1658261145.571, 0.87, 0.4089, 0.85, 0.3904
resnet18_alldata,1658261146.115, 0.84, 0.4133, 0.92, 0.3267
resnet18_alldata,1658261146.66, 0.83, 0.4005, 0.82, 0.4229
resnet18_alldata,1658261147.206, 0.88, 0.3531, 0.87, 0.3405
resnet18_alldata,1658261147.75, 0.87, 0.3811, 0.88, 0.3686
resnet18_alldata,1658261148.293, 0.82, 0.4179, 0.8, 0.445
resnet18_alldata,1658261148.838, 0.82, 0.4253, 0.83, 0.4286
resnet18_alldata,1658261149.381, 0.89, 0.3851, 0.89, 0.3427
resnet18_alldata,1658261149.922, 0.86, 0.3606, 0.82, 0.4217
resnet18_alldata,1658261150.469, 0.8, 0.4043, 0.83, 0.4387
resnet18_alldata,1658261151.02, 0.85, 0.3507, 0.79, 0.4485
resnet18_alldata,1658261151.561, 0.84, 0.3975, 0.9, 0.3246
resnet18_alldata,1658261152.107, 0.83, 0.4054, 0.86, 0.3945
resnet18_alldata,1658261152.648, 0.8, 0.4234, 0.86, 0.3424
resnet18_alldata,1658261153.19, 0.88, 0.3966, 0.85, 0.3974
resnet18_alldata,1658261153.731, 0.95, 0.3119, 0.87, 0.3486
resnet18_alldata,1658261154.274, 0.79, 0.4636, 0.86, 0.3896
resnet18_alldata,1658261154.819, 0.81, 0.4035, 0.85, 0.3759
resnet18_alldata,1658261155.363, 0.9, 0.3024, 0.84, 0.3765
resnet18_alldata,1658261155.907, 0.83, 0.3752, 0.82, 0.4154
resnet18_alldata,1658261156.444, 0.83, 0.4081, 0.92, 0.2896
resnet18_alldata,1658261156.986, 0.85, 0.3652, 0.86, 0.3871
resnet18_alldata,1658261157.525, 0.88, 0.4154, 0.87, 0.3544
resnet18_alldata,1658261158.067, 0.86, 0.388, 0.84, 0.426
resnet18_alldata,1658261158.614, 0.87, 0.3548, 0.86, 0.3466
resnet18_alldata,1658261159.156, 0.81, 0.3916, 0.85, 0.3699
resnet18_alldata,1658261159.699, 0.85, 0.3682, 0.9, 0.3192
resnet18_alldata,1658261160.242, 0.89, 0.3286, 0.84, 0.4354
resnet18_alldata,1658261160.787, 0.84, 0.4098, 0.83, 0.4239
resnet18_alldata,1658261161.336, 0.78, 0.4436, 0.85, 0.4305
resnet18_alldata,1658261161.883, 0.79, 0.452, 0.89, 0.3426
resnet18_alldata,1658261162.428, 0.8, 0.4487, 0.82, 0.434
resnet18_alldata,1658261162.97, 0.87, 0.3805, 0.8, 0.3966
resnet18_alldata,1658261163.514, 0.88, 0.3536, 0.91, 0.3271
resnet18_alldata,1658261164.059, 0.91, 0.3337, 0.86, 0.3921
resnet18_alldata,1658261164.602, 0.91, 0.3348, 0.9, 0.3334
resnet18_alldata,1658261165.143, 0.89, 0.3684, 0.86, 0.3811
resnet18_alldata,1658261165.687, 0.88, 0.3265, 0.93, 0.3127
resnet18_alldata,1658261166.237, 0.89, 0.3532, 0.88, 0.3665
resnet18_alldata,1658261166.789, 0.86, 0.3888, 0.86, 0.3586
resnet18_alldata,1658261167.335, 0.88, 0.3873, 0.84, 0.3855
resnet18_alldata,1658261167.879, 0.83, 0.4009, 0.88, 0.3475
resnet18_alldata,1658261168.427, 0.76, 0.4534, 0.89, 0.3375
resnet18_alldata,1658261168.965, 0.8, 0.4282, 0.9, 0.323
resnet18_alldata,1658261169.511, 0.85, 0.3778, 0.86, 0.3531
resnet18_alldata,1658261170.049, 0.83, 0.4478, 0.88, 0.3692
resnet18_alldata,1658261170.597, 0.82, 0.4255, 0.85, 0.365
resnet18_alldata,1658261171.142, 0.84, 0.3362, 0.88, 0.3802
resnet18_alldata,1658261171.689, 0.87, 0.3556, 0.85, 0.4144
resnet18_alldata,1658261172.236, 0.86, 0.3734, 0.83, 0.4053
resnet18_alldata,1658261172.777, 0.85, 0.3875, 0.86, 0.3982
resnet18_alldata,1658261173.322, 0.85, 0.4069, 0.92, 0.3144
resnet18_alldata,1658261173.876, 0.84, 0.3773, 0.91, 0.3259
resnet18_alldata,1658261174.444, 0.86, 0.3898, 0.88, 0.3714
resnet18_alldata,1658261175.014, 0.89, 0.3194, 0.84, 0.3768
resnet18_alldata,1658261175.571, 0.82, 0.3927, 0.84, 0.4064
resnet18_alldata,1658261176.131, 0.81, 0.3465, 0.89, 0.3313
resnet18_alldata,1658261176.69, 0.88, 0.3305, 0.82, 0.402
resnet18_alldata,1658261177.248, 0.81, 0.4166, 0.88, 0.3556
resnet18_alldata,1658261177.81, 0.83, 0.3689, 0.8, 0.4248
resnet18_alldata,1658261178.376, 0.89, 0.3373, 0.82, 0.4219
resnet18_alldata,1658261178.944, 0.85, 0.4121, 0.89, 0.3185
resnet18_alldata,1658261179.505, 0.87, 0.4026, 0.85, 0.3975
resnet18_alldata,1658261180.074, 0.86, 0.3489, 0.82, 0.3799
resnet18_alldata,1658261180.648, 0.82, 0.3985, 0.84, 0.3731
resnet18_alldata,1658261181.218, 0.92, 0.3414, 0.85, 0.3735
resnet18_alldata,1658261181.788, 0.84, 0.3676, 0.85, 0.4036
resnet18_alldata,1658261182.363, 0.85, 0.3402, 0.88, 0.3461
resnet18_alldata,1658261182.939, 0.87, 0.3675, 0.89, 0.335
resnet18_alldata,1658261183.509, 0.91, 0.3382, 0.88, 0.3438
resnet18_alldata,1658261184.083, 0.85, 0.3852, 0.81, 0.4292
resnet18_alldata,1658261184.645, 0.84, 0.3925, 0.88, 0.3793
resnet18_alldata,1658261185.215, 0.86, 0.3894, 0.9, 0.3084
resnet18_alldata,1658261185.796, 0.87, 0.3296, 0.88, 0.3788
resnet18_alldata,1658261186.363, 0.84, 0.381, 0.85, 0.3944
resnet18_alldata,1658261186.931, 0.89, 0.3676, 0.84, 0.4013
resnet18_alldata,1658261187.51, 0.79, 0.4358, 0.81, 0.3979
resnet18_alldata,1658261188.087, 0.89, 0.3586, 0.85, 0.3872
resnet18_alldata,1658261188.663, 0.84, 0.3956, 0.9, 0.3034
resnet18_alldata,1658261189.22, 0.81, 0.4137, 0.9, 0.3068
resnet18_alldata,1658261189.767, 0.78, 0.4281, 0.9, 0.3221
resnet18_alldata,1658261190.311, 0.83, 0.3875, 0.85, 0.3777
resnet18_alldata,1658261190.853, 0.87, 0.3558, 0.9, 0.3244
resnet18_alldata,1658261191.402, 0.81, 0.3773, 0.82, 0.4209
resnet18_alldata,1658261191.944, 0.84, 0.3805, 0.91, 0.3045
resnet18_alldata,1658261192.483, 0.83, 0.3987, 0.89, 0.3225
resnet18_alldata,1658261193.024, 0.88, 0.3478, 0.86, 0.3608
resnet18_alldata,1658261193.565, 0.84, 0.4004, 0.85, 0.3864
resnet18_alldata,1658261194.107, 0.87, 0.3727, 0.9, 0.317
resnet18_alldata,1658261194.649, 0.86, 0.3578, 0.88, 0.3357
resnet18_alldata,1658261195.19, 0.89, 0.308, 0.87, 0.3434
resnet18_alldata,1658261195.736, 0.89, 0.348, 0.86, 0.3768
resnet18_alldata,1658261196.277, 0.84, 0.3748, 0.89, 0.3173
resnet18_alldata,1658261196.824, 0.88, 0.3133, 0.87, 0.39
resnet18_alldata,1658261197.373, 0.91, 0.3116, 0.81, 0.4036
resnet18_alldata,1658261197.917, 0.84, 0.3682, 0.88, 0.3741
resnet18_alldata,1658261198.462, 0.91, 0.3338, 0.87, 0.3539
resnet18_alldata,1658261199.008, 0.85, 0.3423, 0.84, 0.3837
resnet18_alldata,1658261199.559, 0.85, 0.4207, 0.88, 0.3441
resnet18_alldata,1658261200.105, 0.8, 0.4084, 0.89, 0.3464
resnet18_alldata,1658261200.641, 0.82, 0.3957, 0.83, 0.4199
resnet18_alldata,1658261201.185, 0.91, 0.3132, 0.88, 0.346
resnet18_alldata,1658261201.726, 0.89, 0.3271, 0.87, 0.4198
resnet18_alldata,1658261202.266, 0.92, 0.3187, 0.86, 0.3395
resnet18_alldata,1658261202.809, 0.89, 0.3261, 0.95, 0.2759
resnet18_alldata,1658261203.354, 0.83, 0.431, 0.86, 0.3832
resnet18_alldata,1658261203.904, 0.85, 0.3474, 0.83, 0.3855
resnet18_alldata,1658261204.449, 0.8, 0.4356, 0.87, 0.3527
resnet18_alldata,1658261204.993, 0.88, 0.3386, 0.86, 0.3838
resnet18_alldata,1658261205.541, 0.93, 0.3221, 0.85, 0.4117
resnet18_alldata,1658261206.089, 0.89, 0.354, 0.9, 0.3219
resnet18_alldata,1658261206.635, 0.86, 0.3915, 0.86, 0.3315
resnet18_alldata,1658261207.175, 0.89, 0.3515, 0.95, 0.2743
resnet18_alldata,1658261207.737, 0.84, 0.3532, 0.85, 0.3926
resnet18_alldata,1658261208.308, 0.91, 0.3411, 0.87, 0.3801
resnet18_alldata,1658261208.889, 0.83, 0.39, 0.89, 0.3269
resnet18_alldata,1658261209.476, 0.87, 0.3359, 0.85, 0.4189
resnet18_alldata,1658261210.039, 0.82, 0.4039, 0.88, 0.3774
resnet18_alldata,1658261210.592, 0.9, 0.3658, 0.88, 0.3435
resnet18_alldata,1658261211.141, 0.86, 0.3465, 0.86, 0.37
resnet18_alldata,1658261211.681, 0.87, 0.3214, 0.85, 0.4096
resnet18_alldata,1658261212.227, 0.84, 0.3709, 0.91, 0.3175
resnet18_alldata,1658261212.77, 0.83, 0.3884, 0.87, 0.387
resnet18_alldata,1658261213.326, 0.84, 0.3779, 0.88, 0.3749
resnet18_alldata,1658261213.889, 0.87, 0.3417, 0.91, 0.3168
resnet18_alldata,1658261214.444, 0.84, 0.4079, 0.92, 0.3071
resnet18_alldata,1658261215.004, 0.84, 0.3865, 0.89, 0.3216
resnet18_alldata,1658261215.555, 0.85, 0.3362, 0.92, 0.2846
resnet18_alldata,1658261216.124, 0.89, 0.2952, 0.91, 0.3255
resnet18_alldata,1658261216.689, 0.86, 0.3699, 0.88, 0.3381
resnet18_alldata,1658261217.258, 0.86, 0.3199, 0.89, 0.3338
resnet18_alldata,1658261217.83, 0.89, 0.3092, 0.85, 0.3902
resnet18_alldata,1658261218.412, 0.81, 0.4374, 0.87, 0.3924
resnet18_alldata,1658261218.999, 0.88, 0.3226, 0.8, 0.4636
resnet18_alldata,1658261219.585, 0.91, 0.3353, 0.86, 0.3516
resnet18_alldata,1658261220.163, 0.81, 0.4395, 0.9, 0.3131
resnet18_alldata,1658261220.743, 0.82, 0.4464, 0.82, 0.4017
resnet18_alldata,1658261221.311, 0.89, 0.3538, 0.87, 0.3684
resnet18_alldata,1658261221.869, 0.86, 0.3959, 0.89, 0.3633
resnet18_alldata,1658261222.429, 0.85, 0.3508, 0.92, 0.3045
resnet18_alldata,1658261222.989, 0.88, 0.3418, 0.86, 0.3769
resnet18_alldata,1658261223.55, 0.82, 0.3873, 0.91, 0.2998
resnet18_alldata,1658261224.118, 0.86, 0.3948, 0.86, 0.3511
resnet18_alldata,1658261224.699, 0.85, 0.3628, 0.88, 0.3406
resnet18_alldata,1658261225.277, 0.9, 0.3463, 0.83, 0.4063
resnet18_alldata,1658261225.846, 0.85, 0.3391, 0.9, 0.3147
resnet18_alldata,1658261226.415, 0.84, 0.3601, 0.86, 0.3873
resnet18_alldata,1658261226.991, 0.94, 0.2837, 0.88, 0.3216
resnet18_alldata,1658261227.575, 0.91, 0.2848, 0.88, 0.3422
resnet18_alldata,1658261228.151, 0.84, 0.3776, 0.89, 0.2854
resnet18_alldata,1658261228.731, 0.86, 0.3837, 0.89, 0.3054
resnet18_alldata,1658261229.31, 0.91, 0.3053, 0.84, 0.3722
resnet18_alldata,1658261229.878, 0.82, 0.4048, 0.87, 0.3744
resnet18_alldata,1658261230.443, 0.9, 0.3286, 0.85, 0.3747
resnet18_alldata,1658261230.993, 0.89, 0.3288, 0.88, 0.3726
resnet18_alldata,1658261231.543, 0.9, 0.3192, 0.86, 0.3667
resnet18_alldata,1658261232.094, 0.94, 0.2804, 0.87, 0.367
resnet18_alldata,1658261232.636, 0.88, 0.3384, 0.89, 0.3274
resnet18_alldata,1658261233.177, 0.9, 0.3244, 0.85, 0.3558
resnet18_alldata,1658261233.722, 0.9, 0.2888, 0.86, 0.399
resnet18_alldata,1658261234.262, 0.94, 0.2622, 0.93, 0.2833
resnet18_alldata,1658261234.804, 0.9, 0.325, 0.85, 0.3833
resnet18_alldata,1658261235.347, 0.85, 0.3816, 0.91, 0.3119
resnet18_alldata,1658261235.895, 0.87, 0.3915, 0.92, 0.3086
resnet18_alldata,1658261236.437, 0.82, 0.3911, 0.89, 0.3071
resnet18_alldata,1658261236.988, 0.9, 0.3364, 0.83, 0.4192
resnet18_alldata,1658261237.533, 0.87, 0.36, 0.87, 0.3753
resnet18_alldata,1658261238.074, 0.9, 0.3156, 0.82, 0.3853
resnet18_alldata,1658261238.621, 0.88, 0.3098, 0.87, 0.3795
resnet18_alldata,1658261239.166, 0.87, 0.3632, 0.9, 0.3267
resnet18_alldata,1658261239.72, 0.94, 0.2412, 0.88, 0.318
resnet18_alldata,1658261240.263, 0.88, 0.3235, 0.88, 0.3714
resnet18_alldata,1658261240.807, 0.87, 0.3199, 0.89, 0.3359
resnet18_alldata,1658261241.349, 0.92, 0.2813, 0.9, 0.3213
resnet18_alldata,1658261241.903, 0.8, 0.3924, 0.8, 0.4613
resnet18_alldata,1658261242.447, 0.92, 0.2876, 0.91, 0.3098
resnet18_alldata,1658261242.989, 0.94, 0.2657, 0.89, 0.3681
resnet18_alldata,1658261243.54, 0.86, 0.33, 0.88, 0.3357
resnet18_alldata,1658261244.089, 0.86, 0.3606, 0.85, 0.3757
resnet18_alldata,1658261244.636, 0.87, 0.3602, 0.89, 0.2938
resnet18_alldata,1658261245.176, 0.86, 0.3527, 0.94, 0.2939
resnet18_alldata,1658261245.722, 0.91, 0.3123, 0.89, 0.3493
resnet18_alldata,1658261246.268, 0.87, 0.3312, 0.89, 0.3192
resnet18_alldata,1658261246.808, 0.86, 0.3833, 0.85, 0.4109
resnet18_alldata,1658261247.354, 0.85, 0.3649, 0.89, 0.3081
resnet18_alldata,1658261247.901, 0.84, 0.3858, 0.88, 0.3754
resnet18_alldata,1658261248.447, 0.83, 0.4265, 0.9, 0.3311
resnet18_alldata,1658261248.967, 0.87, 0.4013, 0.81, 0.4141
resnet18_alldata,1658261249.523, 0.9, 0.3535, 0.8, 0.4132
resnet18_alldata,1658261250.072, 0.81, 0.4079, 0.86, 0.3785
resnet18_alldata,1658261250.619, 0.85, 0.3601, 0.82, 0.3874
resnet18_alldata,1658261251.167, 0.9, 0.3153, 0.86, 0.3949
resnet18_alldata,1658261251.713, 0.84, 0.3982, 0.85, 0.4009
resnet18_alldata,1658261252.263, 0.94, 0.2768, 0.86, 0.3869
resnet18_alldata,1658261252.81, 0.85, 0.3854, 0.93, 0.2849
resnet18_alldata,1658261253.357, 0.83, 0.3708, 0.84, 0.4236
resnet18_alldata,1658261253.898, 0.85, 0.3435, 0.9, 0.3027
resnet18_alldata,1658261254.449, 0.87, 0.362, 0.85, 0.3739
resnet18_alldata,1658261254.996, 0.86, 0.3881, 0.93, 0.2907
resnet18_alldata,1658261255.543, 0.84, 0.3741, 0.8, 0.4225
resnet18_alldata,1658261256.081, 0.86, 0.3557, 0.89, 0.3082
resnet18_alldata,1658261256.629, 0.88, 0.3159, 0.85, 0.4121
resnet18_alldata,1658261257.174, 0.87, 0.3469, 0.84, 0.3931
resnet18_alldata,1658261257.718, 0.85, 0.3756, 0.91, 0.3194
resnet18_alldata,1658261258.264, 0.82, 0.3901, 0.86, 0.3368
resnet18_alldata,1658261258.813, 0.9, 0.3421, 0.92, 0.3188
resnet18_alldata,1658261259.351, 0.89, 0.3281, 0.89, 0.31
resnet18_alldata,1658261259.903, 0.85, 0.3602, 0.84, 0.3944
resnet18_alldata,1658261260.449, 0.86, 0.332, 0.82, 0.3797
resnet18_alldata,1658261260.996, 0.85, 0.3599, 0.89, 0.3347
resnet18_alldata,1658261261.539, 0.85, 0.3777, 0.84, 0.3859
resnet18_alldata,1658261262.082, 0.84, 0.381, 0.85, 0.3684
resnet18_alldata,1658261262.63, 0.91, 0.3568, 0.84, 0.4054
resnet18_alldata,1658261263.178, 0.96, 0.2731, 0.89, 0.3396
resnet18_alldata,1658261263.721, 0.82, 0.4373, 0.86, 0.3646
resnet18_alldata,1658261264.267, 0.82, 0.366, 0.87, 0.3663
resnet18_alldata,1658261264.814, 0.94, 0.259, 0.88, 0.3543
resnet18_alldata,1658261265.363, 0.87, 0.3375, 0.83, 0.3856
resnet18_alldata,1658261265.909, 0.85, 0.3704, 0.83, 0.3954
resnet18_alldata,1658261266.455, 0.86, 0.3318, 0.91, 0.2798
resnet18_alldata,1658261266.998, 0.9, 0.3805, 0.81, 0.374
resnet18_alldata,1658261267.55, 0.86, 0.3657, 0.91, 0.2971
resnet18_alldata,1658261268.102, 0.86, 0.319, 0.86, 0.3616
resnet18_alldata,1658261268.652, 0.84, 0.3545, 0.93, 0.2636
resnet18_alldata,1658261269.201, 0.85, 0.3275, 0.9, 0.2918
resnet18_alldata,1658261269.745, 0.89, 0.3005, 0.84, 0.375
resnet18_alldata,1658261270.29, 0.84, 0.3758, 0.86, 0.3512
resnet18_alldata,1658261270.835, 0.82, 0.4066, 0.89, 0.3097
resnet18_alldata,1658261271.376, 0.78, 0.4283, 0.89, 0.3125
resnet18_alldata,1658261271.928, 0.82, 0.4095, 0.86, 0.3208
resnet18_alldata,1658261272.471, 0.87, 0.3515, 0.88, 0.2964
resnet18_alldata,1658261273.015, 0.89, 0.3116, 0.88, 0.351
resnet18_alldata,1658261273.561, 0.92, 0.3012, 0.91, 0.2823
resnet18_alldata,1658261274.109, 0.92, 0.2967, 0.85, 0.3462
resnet18_alldata,1658261274.661, 0.92, 0.3311, 0.88, 0.2962
resnet18_alldata,1658261275.204, 0.92, 0.2879, 0.89, 0.3188
resnet18_alldata,1658261275.747, 0.92, 0.3088, 0.89, 0.3162
resnet18_alldata,1658261276.296, 0.88, 0.3514, 0.88, 0.3415
resnet18_alldata,1658261276.839, 0.88, 0.3507, 0.84, 0.3449
resnet18_alldata,1658261277.385, 0.85, 0.3606, 0.85, 0.3586
resnet18_alldata,1658261277.927, 0.79, 0.4229, 0.89, 0.3441
resnet18_alldata,1658261278.479, 0.82, 0.3946, 0.91, 0.2883
resnet18_alldata,1658261279.024, 0.87, 0.3397, 0.93, 0.2719
resnet18_alldata,1658261279.57, 0.85, 0.4247, 0.88, 0.3591
resnet18_alldata,1658261280.108, 0.82, 0.3994, 0.91, 0.2963
resnet18_alldata,1658261280.658, 0.88, 0.296, 0.9, 0.3024
resnet18_alldata,1658261281.208, 0.89, 0.3221, 0.86, 0.3524
resnet18_alldata,1658261281.753, 0.88, 0.3389, 0.86, 0.4001
resnet18_alldata,1658261282.303, 0.88, 0.3467, 0.88, 0.3478
resnet18_alldata,1658261282.841, 0.87, 0.3807, 0.83, 0.4022
resnet18_alldata,1658261283.387, 0.89, 0.3481, 0.88, 0.3373
resnet18_alldata,1658261283.923, 0.87, 0.3501, 0.88, 0.3638
resnet18_alldata,1658261284.471, 0.91, 0.2876, 0.87, 0.3581
resnet18_alldata,1658261285.018, 0.86, 0.3653, 0.84, 0.3692
resnet18_alldata,1658261285.566, 0.86, 0.3126, 0.86, 0.3471
resnet18_alldata,1658261286.113, 0.89, 0.2927, 0.85, 0.3336
resnet18_alldata,1658261286.656, 0.82, 0.386, 0.85, 0.3931
resnet18_alldata,1658261287.197, 0.86, 0.3353, 0.81, 0.3776
resnet18_alldata,1658261287.742, 0.9, 0.303, 0.9, 0.3283
resnet18_alldata,1658261288.292, 0.86, 0.3839, 0.89, 0.3141
resnet18_alldata,1658261288.838, 0.89, 0.3697, 0.89, 0.3479
resnet18_alldata,1658261289.377, 0.87, 0.3166, 0.92, 0.2958
resnet18_alldata,1658261289.921, 0.84, 0.3654, 0.85, 0.3713
resnet18_alldata,1658261290.464, 0.91, 0.3013, 0.91, 0.2973
resnet18_alldata,1658261291.009, 0.86, 0.3387, 0.88, 0.3354
resnet18_alldata,1658261291.551, 0.89, 0.3072, 0.9, 0.2923
resnet18_alldata,1658261292.098, 0.85, 0.3286, 0.85, 0.3294
resnet18_alldata,1658261292.641, 0.91, 0.3059, 0.89, 0.3389
resnet18_alldata,1658261293.185, 0.88, 0.3546, 0.84, 0.3849
resnet18_alldata,1658261293.733, 0.86, 0.3654, 0.93, 0.2692
resnet18_alldata,1658261294.276, 0.88, 0.354, 0.88, 0.3502
resnet18_alldata,1658261294.82, 0.88, 0.3047, 0.89, 0.3582
resnet18_alldata,1658261295.359, 0.85, 0.3465, 0.86, 0.3739
resnet18_alldata,1658261295.905, 0.9, 0.3345, 0.86, 0.3616
resnet18_alldata,1658261296.452, 0.82, 0.4095, 0.89, 0.2853
resnet18_alldata,1658261296.999, 0.9, 0.3234, 0.86, 0.3698
resnet18_alldata,1658261297.546, 0.87, 0.3665, 0.84, 0.3839
resnet18_alldata,1658261298.092, 0.84, 0.3783, 0.9, 0.3103
resnet18_alldata,1658261298.645, 0.81, 0.3958, 0.89, 0.3207
resnet18_alldata,1658261299.198, 0.86, 0.3536, 0.92, 0.2797
resnet18_alldata,1658261299.758, 0.88, 0.3175, 0.91, 0.2965
resnet18_alldata,1658261300.309, 0.83, 0.3449, 0.89, 0.3399
resnet18_alldata,1658261300.897, 0.83, 0.3612, 0.85, 0.37
resnet18_alldata,1658261301.537, 0.84, 0.3695, 0.85, 0.3894
resnet18_alldata,1658261302.14, 0.88, 0.3241, 0.89, 0.3591
resnet18_alldata,1658261302.762, 0.83, 0.3744, 0.89, 0.3245
resnet18_alldata,1658261303.458, 0.88, 0.3376, 0.83, 0.3849
resnet18_alldata,1658261304.101, 0.9, 0.3265, 0.81, 0.3784
resnet18_alldata,1658261304.747, 0.89, 0.2801, 0.89, 0.3156
resnet18_alldata,1658261305.373, 0.9, 0.3177, 0.9, 0.315
resnet18_alldata,1658261305.98, 0.84, 0.3559, 0.89, 0.3307
resnet18_alldata,1658261306.591, 0.89, 0.2888, 0.86, 0.3493
resnet18_alldata,1658261307.187, 0.92, 0.282, 0.89, 0.312
resnet18_alldata,1658261307.788, 0.86, 0.3321, 0.87, 0.3299
resnet18_alldata,1658261308.379, 0.93, 0.3101, 0.88, 0.31
resnet18_alldata,1658261308.957, 0.88, 0.3164, 0.88, 0.3291
resnet18_alldata,1658261309.534, 0.85, 0.4049, 0.89, 0.31
resnet18_alldata,1658261310.126, 0.8, 0.3775, 0.89, 0.3304
resnet18_alldata,1658261310.717, 0.85, 0.3638, 0.93, 0.3069
resnet18_alldata,1658261311.303, 0.92, 0.2908, 0.91, 0.2823
resnet18_alldata,1658261311.861, 0.89, 0.297, 0.86, 0.3952
resnet18_alldata,1658261312.413, 0.93, 0.2894, 0.81, 0.3803
resnet18_alldata,1658261312.964, 0.92, 0.2883, 0.84, 0.4043
resnet18_alldata,1658261313.506, 0.85, 0.4047, 0.84, 0.3672
resnet18_alldata,1658261314.051, 0.88, 0.3207, 0.85, 0.3604
resnet18_alldata,1658261314.603, 0.8, 0.4162, 0.88, 0.3456
resnet18_alldata,1658261315.151, 0.9, 0.309, 0.87, 0.3681
resnet18_alldata,1658261315.698, 0.93, 0.2933, 0.87, 0.3239
resnet18_alldata,1658261316.238, 0.9, 0.33, 0.84, 0.3625
resnet18_alldata,1658261316.782, 0.89, 0.3602, 0.87, 0.3056
resnet18_alldata,1658261317.325, 0.91, 0.3167, 0.89, 0.3282
resnet18_alldata,1658261317.875, 0.91, 0.3231, 0.86, 0.3997
resnet18_alldata,1658261318.415, 0.91, 0.3102, 0.89, 0.3155
resnet18_alldata,1658261318.959, 0.87, 0.3551, 0.89, 0.3039
resnet18_alldata,1658261319.503, 0.88, 0.3071, 0.88, 0.3698
resnet18_alldata,1658261320.045, 0.84, 0.3725, 0.91, 0.2571
resnet18_alldata,1658261320.588, 0.92, 0.3398, 0.91, 0.287
resnet18_alldata,1658261321.133, 0.88, 0.3301, 0.87, 0.3617
resnet18_alldata,1658261321.68, 0.9, 0.2897, 0.85, 0.3774
resnet18_alldata,1658261322.23, 0.85, 0.3369, 0.88, 0.3496
resnet18_alldata,1658261322.773, 0.83, 0.3741, 0.88, 0.3479
resnet18_alldata,1658261323.319, 0.85, 0.3492, 0.88, 0.3081
resnet18_alldata,1658261323.864, 0.9, 0.312, 0.86, 0.3141
resnet18_alldata,1658261324.407, 0.85, 0.384, 0.9, 0.2617
resnet18_alldata,1658261324.955, 0.86, 0.3612, 0.9, 0.3146
resnet18_alldata,1658261325.497, 0.87, 0.3108, 0.85, 0.3766
resnet18_alldata,1658261326.042, 0.91, 0.2725, 0.87, 0.3375
resnet18_alldata,1658261326.59, 0.86, 0.339, 0.82, 0.3649
resnet18_alldata,1658261327.134, 0.9, 0.291, 0.84, 0.3658
resnet18_alldata,1658261327.681, 0.91, 0.2827, 0.89, 0.3278
resnet18_alldata,1658261328.232, 0.84, 0.4128, 0.88, 0.3247
resnet18_alldata,1658261328.779, 0.9, 0.2924, 0.86, 0.3934
resnet18_alldata,1658261329.323, 0.91, 0.3073, 0.89, 0.3611
resnet18_alldata,1658261329.87, 0.83, 0.4102, 0.87, 0.37
